Transaction_ID,Customer_ID,Product,Category,Quantity,Price_per_Unit,Total_Sales,Date,Country
cd58a322-2f6e-4175-8346-0b554016a30f,86672,Smartwatch,Electronics,17,714,12138,2024-02-15,Antarctica (the territory South of 60 deg S)
e9a01994-9b9e-4fdb-8a2a-bc319dc0e848,33186,Charger,Accessories,3,278,834,2024-12-26,Antigua and Barbuda
5ac51a8f-a964-48b8-8619-bac169ab55e4,90134,Charger,Accessories,15,140,2100,2024-12-01,Monaco
ddb4bed1-abb9-4c21-8fd1-5411e4fae18c,49464,Blender,Kitchen,18,333,5994,2024-01-15,Tunisia
94367ce4-6486-4613-8add-23ed4474a578,65489,Coffee Mug,Kitchen,19,669,12711,2024-12-04,Djibouti
003989ff-e8ce-4a00-aa0a-91d2dc07a5fc,72245,Tablet,Electronics,20,69,1380,2024-07-20,Iraq
14ede726-6a51-4c76-bcf2-ab19bc9dff44,78890,Tablet,Electronics,6,715,4290,2024-12-28,Lithuania
d06205f3-4f2e-45b8-8c1a-cc72d8853099,88499,Tablet,Electronics,10,602,6020,2024-09-29,Ethiopia
028049de-748a-4743-bff8-ee60a5e211fc,14454,Microwave,Kitchen,4,145,580,2024-12-31,Rwanda
5566634e-9089-406c-9c6d-0593f5a98981,36544,Tablet,Electronics,6,160,960,2024-09-20,Botswana
cb74ad23-0978-4306-9947-352b923d5143,94351,Toaster,Kitchen,19,510,9690,2024-02-17,Djibouti
af0f8c59-8c08-4856-82fe-e0693aaa98fa,25028,Laptop,Electronics,19,237,4503,2024-11-11,Azerbaijan
8e4de782-14e2-464f-82bf-531adaf0bafe,67211,Sofa,Furniture,16,999,15984,2024-03-30,Ireland
bc99978c-b395-4887-8ef8-cbdf5842ea81,21034,Smartphone,Electronics,11,286,3146,2024-10-06,Palestinian Territory
5b5f6398-7cbe-4a58-bf4c-151c8660ef99,14527,Smartwatch,Electronics,13,745,9685,2024-07-26,Kenya
d5c22037-6a5a-4687-ae28-93f6f925db07,53177,Smartphone,Electronics,13,715,9295,2024-04-09,Macedonia
48c5b6d5-e5e9-4876-923b-57eab55340b0,47378,Laptop,Electronics,18,510,9180,2024-03-29,Guinea
06fcb9e1-f5bf-4724-9d41-25412659aa4f,26859,Power Bank,Accessories,16,781,12496,2024-04-10,United States of America
229a8e7a-9029-4071-ba46-4c132fa87eb6,57587,Power Bank,Accessories,18,960,17280,2025-01-06,Djibouti
05a3f432-5dcf-4080-add3-20fd1c9f554d,74544,Toaster,Kitchen,7,299,2093,2024-12-12,Bulgaria
48943c05-c484-46e4-8dba-cd07783549a5,13488,Sofa,Furniture,19,994,18886,2024-11-17,Uruguay
643f68d9-ec4a-4c42-a498-4e8fd38fc8a0,16736,Microwave,Kitchen,6,279,1674,2024-09-25,Kyrgyz Republic
c376d5ba-02f9-40fb-bb4d-39ef0f443842,22691,Microwave,Kitchen,15,996,14940,2024-07-19,Kyrgyz Republic
6c1d5fac-500b-43b4-a5a3-7fc0a0029080,98120,Smartphone,Electronics,2,46,92,2024-02-03,Uruguay
7bbdd8dd-24ba-4752-bea8-7d5758ca5c57,26330,Toaster,Kitchen,12,981,11772,2024-08-09,Hungary
573c7446-03a6-4344-a394-d3430c6d725c,26172,Smartphone,Electronics,17,454,7718,2024-10-31,Dominica
3e468857-0378-4bda-999b-fc7406d840c6,68054,Desk Chair,Furniture,11,872,9592,2024-10-10,Guadeloupe
e107ad00-0b44-4120-9eb0-c0bc7f1a70cc,29253,Desk Chair,Furniture,7,601,4207,2024-02-13,Turks and Caicos Islands
dcfbef22-64b4-4857-8018-bbe8f3bb7115,35186,Blender,Kitchen,8,488,3904,2024-10-18,Greenland
0787b6a7-5616-472a-b04c-d21a40d1db2b,56832,Tablet,Electronics,8,10,80,2024-10-21,Panama
55086777-5ebe-4355-9f4a-cf6db0360e1d,17749,Microwave,Kitchen,16,196,3136,2024-08-21,Austria
5c4754af-8ad7-435c-b5be-a28549980e96,90805,Power Bank,Accessories,13,965,12545,2024-08-22,Saudi Arabia
fb9ce3ec-4560-4ef7-8316-6310f268d1c2,99276,Toaster,Kitchen,16,855,13680,2024-05-03,Austria
10b7a39c-2bd0-4c57-ab3d-7480a5b28cb9,89033,Microwave,Kitchen,3,944,2832,2024-05-06,San Marino
0fb7ed7e-9508-49b4-bea6-bc8c69680d3c,72420,USB Cable,Accessories,6,449,2694,2024-11-06,Madagascar
b75de931-e167-42f9-a423-0be44472ed99,56882,Smartwatch,Electronics,3,580,1740,2024-02-24,Central African Republic
a703beba-321e-4bbb-94c8-30225114e63f,52558,Tablet,Electronics,8,530,4240,2024-10-01,Lesotho
93d93ec6-808f-431d-9bfa-d6632f75719a,40460,Blender,Kitchen,13,319,4147,2024-03-23,Niger
88a58fcc-1ff2-44f0-80b4-434ef04e93e7,85661,Coffee Mug,Kitchen,9,287,2583,2024-10-08,Svalbard & Jan Mayen Islands
fcf52fc8-7b4a-48bf-913e-fd475314c284,47331,Toaster,Kitchen,15,599,8985,2025-01-12,Uganda
098f2726-9933-4d98-b712-d95dbf496f9b,12025,USB Cable,Accessories,7,283,1981,2024-08-24,Marshall Islands
4d6c8500-0aaf-43d9-9a46-b98e2c286c74,49178,Dining Table,Furniture,2,155,310,2024-04-10,Saint Vincent and the Grenadines
dad9b0a9-26a2-4cef-bc0d-04f8ac2e977e,90088,Blender,Kitchen,19,62,1178,2024-07-07,Anguilla
3a3aa70e-dba1-4130-9d33-41bc8289ba9a,19451,Power Bank,Accessories,15,64,960,2024-08-29,Uganda
b457c722-0490-4241-9dcf-39fea7879279,82596,Smartphone,Electronics,7,779,5453,2024-08-24,Mauritania
900bb887-84aa-4721-9c3c-c06982971bd8,69579,Microwave,Kitchen,12,202,2424,2024-04-05,Barbados
9953bc71-a1b5-400d-8a5d-b022a2799846,17098,Microwave,Kitchen,18,955,17190,2024-11-11,Cameroon
ee7db22b-2423-4a30-9d55-b6482cd00118,71458,Headphones,Accessories,10,793,7930,2024-01-15,Isle of Man
f1cf5465-c6ce-4bac-afaa-21b5def22a01,23845,Bookshelf,Furniture,16,898,14368,2024-03-29,Bermuda
915c02a0-682d-44fa-aa9f-46ae08ea51a2,60555,Smartwatch,Electronics,16,758,12128,2024-11-12,Mexico
0376172c-8cbe-4458-b82f-c37350dc13ec,56669,USB Cable,Accessories,14,200,2800,2024-12-21,Korea
9da92021-de88-4dc6-a631-3f9fbddc67ad,67638,Smartwatch,Electronics,5,955,4775,2024-08-19,Philippines
87eb2642-6c86-4241-91a1-ec17b1b5c7ff,90486,Power Bank,Accessories,6,291,1746,2024-04-10,French Southern Territories
5ddbbc78-4601-4239-9628-e822d1be6d4f,47241,Toaster,Kitchen,3,74,222,2024-07-10,Niger
5048912c-cf78-462b-9c98-60faf4ac6aff,85604,USB Cable,Accessories,3,845,2535,2024-09-22,France
9c2dec07-7812-409e-9f1b-c25e83cf8e6d,68337,Desk Chair,Furniture,3,508,1524,2024-08-15,Heard Island and McDonald Islands
a8f348d4-d421-4e14-86b2-2d5bb9ebf674,99020,Smartphone,Electronics,17,818,13906,2024-08-04,Bahrain
41b35115-25f4-495c-b711-780704511dd4,23716,Tablet,Electronics,10,33,330,2025-01-13,Burkina Faso
617ebd3c-3c1d-4210-add0-1fb345cb24d5,51112,Charger,Accessories,5,683,3415,2024-08-13,Saint Martin
2cddcc91-c9d1-453a-b7d8-219beb0f528b,99279,USB Cable,Accessories,1,235,235,2024-04-14,Aruba
2ccc4632-89f0-4d2b-b105-63abfeaea687,88511,Microwave,Kitchen,5,476,2380,2024-04-17,Moldova
2762337e-33d6-4ce4-a1ce-3e62fac79bed,90282,Toaster,Kitchen,10,711,7110,2024-04-16,Vietnam
58343b64-8ff8-4010-a3d3-8b1b04a36e34,32616,Desk Chair,Furniture,8,339,2712,2024-10-09,Eritrea
010a4094-96bc-4183-ab91-59475f1ab47a,37069,Toaster,Kitchen,6,184,1104,2024-06-09,Cyprus
cc26e5fe-b29f-4b80-b748-444ed717762f,47878,Charger,Accessories,4,697,2788,2024-12-03,Chile
350e30ec-eca4-46da-a84a-75c777005fd2,75005,Smartphone,Electronics,20,349,6980,2024-10-01,Maldives
997f3aa2-3588-46be-ad48-62d442cc39fb,83861,Blender,Kitchen,20,953,19060,2024-11-14,Somalia
0d6c4481-6b45-4282-8e12-12a70512685d,24050,Tablet,Electronics,15,259,3885,2024-04-25,El Salvador
eb725d9f-2523-4326-80db-5cd70f9a56cd,78178,Smartwatch,Electronics,2,283,566,2024-09-01,Namibia
fe67d500-9e9d-4f42-aac7-3055dc605844,18998,Toaster,Kitchen,2,796,1592,2024-05-06,Mauritania
f5841790-b40b-40a5-a9f9-6ee02c078e39,55371,Headphones,Accessories,2,713,1426,2024-06-19,Slovakia (Slovak Republic)
6866ec88-0630-4325-95d3-4a0b96735dd5,67626,Dining Table,Furniture,16,691,11056,2024-04-27,Cape Verde
3bc1ac89-22f5-49c2-b7d7-f08a706de6af,70476,USB Cable,Accessories,16,194,3104,2024-05-08,Bulgaria
240153b0-9162-4916-b081-d42bee73a93d,93042,Blender,Kitchen,19,132,2508,2024-12-07,Palau
b7f376ab-efc3-43f5-bd79-7aae8af6e9ae,71388,Coffee Mug,Kitchen,17,477,8109,2024-07-11,Vietnam
4cd331c7-fb00-4644-82c2-996a03971be8,28016,Tablet,Electronics,6,594,3564,2024-03-06,Northern Mariana Islands
2b030c33-d9ce-4cc8-8988-a9bf8b1df1c2,52155,Headphones,Accessories,19,580,11020,2024-08-04,Slovakia (Slovak Republic)
5edef104-9017-4a10-8ab8-3e845b1062cf,50812,Charger,Accessories,20,616,12320,2024-10-08,Mauritania
ea66e28d-235a-4839-b4b4-6915fffa1c72,79922,Sofa,Furniture,14,129,1806,2024-07-05,Turkey
fb005723-97fa-4f5f-b650-48deddbaf03b,80840,USB Cable,Accessories,1,793,793,2024-07-15,Belize
8fb1e0a4-ab1c-4f2d-834e-b88821fa0b01,28065,Tablet,Electronics,20,805,16100,2024-05-28,Egypt
93577821-cc79-4a70-8782-4410d6f54a5a,51596,Sofa,Furniture,9,74,666,2024-09-23,Algeria
e7282498-f8ce-40dd-b543-810d93cdaa9d,77380,Bookshelf,Furniture,6,332,1992,2024-02-20,Honduras
91a8fd39-2ac7-484e-a671-495d17d027d4,58690,Headphones,Accessories,2,337,674,2024-01-31,Norfolk Island
a0ab139f-8bd6-4c96-8785-ccdb5abedff5,12971,USB Cable,Accessories,12,23,276,2025-01-09,Equatorial Guinea
1d2bd7a6-3fe2-4af9-b8d8-d18e88c36379,27027,Charger,Accessories,9,165,1485,2024-11-18,Cayman Islands
fb372074-6226-4959-8ef9-26ddaaccd671,41867,Smartwatch,Electronics,19,506,9614,2024-02-22,Timor-Leste
b01e5158-4983-486b-b432-4a569359725f,96059,USB Cable,Accessories,13,609,7917,2024-07-03,Denmark
cc840630-bc4a-48cf-b48a-4b9fb3514b5d,43628,USB Cable,Accessories,2,704,1408,2024-11-11,Sudan
bb775aac-7a31-4887-961f-b7addf69f890,59123,Headphones,Accessories,11,263,2893,2024-01-15,Chad
b0ac98d1-154d-4f4a-a8be-d3b73f453a30,41160,Sofa,Furniture,8,824,6592,2024-07-31,Turks and Caicos Islands
dd955d29-b3e6-4430-8f19-86ccb4171126,46997,Desk Chair,Furniture,17,659,11203,2024-02-23,Vietnam
348c6166-bac3-4c48-8ef6-cbae0fc1167b,14270,USB Cable,Accessories,3,969,2907,2025-01-09,Timor-Leste
185fdb0e-f844-49fe-95aa-16a6a108aa5f,20832,Blender,Kitchen,10,350,3500,2024-02-13,Norfolk Island
d13c2e23-bd7d-4875-9cb5-a77aa6ce0aa9,48730,Power Bank,Accessories,12,129,1548,2024-09-23,Tuvalu
5f62401d-ab59-4e3b-b6cb-7f8ca17e93e7,56476,Bookshelf,Furniture,8,82,656,2025-01-10,India
737b4f9e-b64f-4ae4-ae3b-6abdb76bed8f,75299,Coffee Mug,Kitchen,18,93,1674,2024-06-30,New Zealand
f997c575-5f8c-4292-b0ac-2a7f8146a1e2,24782,Headphones,Accessories,9,870,7830,2024-05-26,El Salvador
4371e6d0-ce2d-46bf-aeaf-e35e0b133d71,33166,Headphones,Accessories,12,938,11256,2024-04-19,Ukraine
bd5a2f09-e9b6-48d1-9ff9-d3dbce51f6b7,11586,Dining Table,Furniture,17,138,2346,2024-08-14,Kiribati
8319abe7-db4a-4366-8dee-824ef8517479,96625,Sofa,Furniture,7,432,3024,2024-03-28,Palau
76b20a4b-9e7a-4323-8ca1-7fb7f7eb1065,73008,Dining Table,Furniture,13,301,3913,2024-04-04,Netherlands Antilles
e0f2733d-ccf3-48b8-8d57-5dac375c71e5,99912,Charger,Accessories,17,787,13379,2024-08-06,French Southern Territories
c8deb60b-60d4-4205-86c8-61b5396d1647,76029,Toaster,Kitchen,12,179,2148,2024-08-01,Comoros
424c568e-142f-474b-ad8c-cc49612c2343,37964,Bookshelf,Furniture,13,74,962,2024-03-03,Montenegro
d99b910e-6d9c-4b21-b3d2-272c73e5176f,43221,Laptop,Electronics,14,705,9870,2024-11-07,Dominican Republic
4b53a910-bfa6-40ac-8b49-83b8c400562a,45101,Bookshelf,Furniture,20,589,11780,2024-05-05,Zambia
3073381d-e098-4660-8910-e41add759b3b,46730,Tablet,Electronics,1,595,595,2024-10-27,Bangladesh
93345e52-c48c-48a1-ba9b-2f62ce7619b6,20841,Laptop,Electronics,15,201,3015,2024-11-20,Malaysia
a6f4d9d6-15de-41d9-8e7b-14416d7c68eb,70496,Tablet,Electronics,19,405,7695,2024-01-17,Indonesia
b8ea0ccd-c0a2-4701-b91d-9590eb3acf71,29736,Toaster,Kitchen,19,189,3591,2024-02-07,Antarctica (the territory South of 60 deg S)
8518acbf-66ea-4e48-a7fb-b27046cf66dd,15609,Microwave,Kitchen,6,259,1554,2024-11-21,Djibouti
bdcbbd76-b937-4bad-a5a5-81b2ba3fb866,15879,Toaster,Kitchen,20,815,16300,2024-03-14,Belize
d0e214c3-156f-4f16-b1db-692fcfbeb325,38411,Headphones,Accessories,4,464,1856,2024-03-06,Ethiopia
5b90e2e8-ed52-46d2-9fde-a793137c30da,37511,Smartphone,Electronics,1,73,73,2024-05-06,Mozambique
189ed191-c66c-436b-9782-186ccd71809c,49418,Sofa,Furniture,8,566,4528,2024-09-15,Lao People's Democratic Republic
cc802444-d53d-47a0-be44-7c374b534470,42818,Dining Table,Furniture,7,18,126,2024-04-17,Belarus
2ab7fa08-5381-4cd5-8160-7869f7f1cc53,91481,Smartphone,Electronics,4,806,3224,2024-03-20,Ecuador
3aefc527-8a5f-4e5b-8e98-6d662e3d762e,10204,Microwave,Kitchen,4,260,1040,2024-07-17,Ecuador
f1489fde-177e-4fc9-a781-bec5110ef517,89539,Microwave,Kitchen,5,207,1035,2024-10-04,Burkina Faso
f65b392b-be2b-4c39-b5e2-3aa52ec3fe03,18365,Sofa,Furniture,1,44,44,2024-02-24,Belarus
1410f370-d3c9-4388-830f-9746695c1a89,18490,USB Cable,Accessories,3,934,2802,2024-08-22,Macao
593e9bc7-32f6-406c-a82a-6251e15041fe,30614,Microwave,Kitchen,3,125,375,2024-12-27,Kyrgyz Republic
cb3d15ba-c8f3-4f41-8de9-607894dcbd82,73928,Power Bank,Accessories,4,59,236,2024-10-24,South Georgia and the South Sandwich Islands
8eaf471b-f4c1-4d35-8413-2f0948efb4ce,80605,Smartphone,Electronics,11,610,6710,2024-11-06,Holy See (Vatican City State)
45a52dae-9f5d-4bdc-8120-7793b988eeed,60821,Tablet,Electronics,9,412,3708,2024-09-17,Bulgaria
901f5cfb-52c1-444c-8ebd-346c98c37a90,69568,Charger,Accessories,19,91,1729,2024-01-20,Russian Federation
6837baf4-c835-4728-a3c9-9d813d3a95c3,61580,Dining Table,Furniture,14,844,11816,2024-04-05,Western Sahara
7eaad16c-a95c-466d-a748-1bf51acc37b5,67488,Smartwatch,Electronics,4,867,3468,2024-03-05,Korea
0bdbef36-58ea-4310-8637-e5099860bcb4,97518,Dining Table,Furniture,5,329,1645,2024-03-19,Puerto Rico
f795dee9-1b36-4b23-916d-b5756f4ab4fd,47665,USB Cable,Accessories,2,493,986,2024-08-21,Libyan Arab Jamahiriya
28706a9e-4839-4bbe-8363-1e0c57af379c,66221,Headphones,Accessories,20,566,11320,2024-04-19,Mali
7eabe487-3319-44bf-ae11-dfb93dc0dbeb,50700,Headphones,Accessories,13,992,12896,2024-06-01,Jordan
8444b7ec-8aeb-47a6-8839-f1e004733339,72724,Smartwatch,Electronics,16,596,9536,2024-07-06,Cook Islands
22343c8e-9cb3-4f4d-b55e-4e9935acb492,97574,Coffee Mug,Kitchen,8,831,6648,2024-02-05,China
e4649229-397d-4bff-a863-99ddbf0bf48a,88730,Bookshelf,Furniture,1,626,626,2024-10-19,Peru
2570d248-6454-4789-a0ca-074ffd320565,68170,Toaster,Kitchen,14,180,2520,2024-08-15,French Southern Territories
28592b65-ac51-4463-a4f0-b1c29411604c,64750,Bookshelf,Furniture,18,156,2808,2024-07-01,Cocos (Keeling) Islands
d98bff27-e78b-40eb-b261-4aee543b1fd0,66732,Tablet,Electronics,19,35,665,2024-04-01,Guinea
6ae9b1f2-d601-477c-80fb-c07bc7521214,95295,Blender,Kitchen,7,480,3360,2024-08-04,Lebanon
0fb07ae4-5101-4aec-96db-ef3a3ac6619d,12514,Power Bank,Accessories,14,819,11466,2024-03-10,Palau
86689096-1ff7-4edf-aa8b-8eb4af9c44f4,41872,Bookshelf,Furniture,18,781,14058,2024-03-23,Ecuador
84e78b5d-6a64-4967-b1a7-87f29dbf8e88,15632,Headphones,Accessories,14,83,1162,2024-06-02,Tajikistan
0cd528e7-b289-4c86-99a8-1590f0208fbd,46645,USB Cable,Accessories,16,286,4576,2024-07-22,Canada
c021cac6-ee87-4922-bd9d-e949c82b5910,26351,Coffee Mug,Kitchen,8,240,1920,2024-05-22,Holy See (Vatican City State)
e0db9fb8-15d3-4f3f-82ae-5b24870f7dc7,69447,Microwave,Kitchen,9,525,4725,2024-11-12,Kenya
208d0bdd-50c3-4e01-bee5-d23f6b03bfa4,22238,Smartwatch,Electronics,8,944,7552,2024-10-11,Senegal
ce9daf15-fa9c-4aaa-8a03-103cb55e47b4,68837,Coffee Mug,Kitchen,16,371,5936,2024-02-19,Iran
145479f9-0bcd-4c95-a74c-629abd1fde1d,71804,Power Bank,Accessories,15,383,5745,2024-07-31,Taiwan
5901c1bc-a5a4-4c23-b050-2ca6a195729d,57891,Toaster,Kitchen,6,847,5082,2024-03-07,Burundi
06c0efe6-4068-492b-9c4d-7ce6e969f1f8,76487,Blender,Kitchen,1,351,351,2024-10-20,Georgia
0df204e9-0ebd-446e-82a6-c13baf599269,91514,Smartphone,Electronics,7,742,5194,2024-05-26,Lao People's Democratic Republic
74aa24eb-9452-48dd-a0ad-43267dc68843,69084,Headphones,Accessories,1,827,827,2024-07-01,Japan
bea4905a-5347-49bd-a1c1-1d17f6d7faac,62641,Sofa,Furniture,4,274,1096,2024-06-28,Heard Island and McDonald Islands
dfdf3b43-0aeb-446c-81c6-cbaacff009f3,64311,Laptop,Electronics,4,822,3288,2024-11-03,Zambia
755c30a4-22ae-4f1a-82dc-76c7d348d8c6,65242,Headphones,Accessories,14,401,5614,2025-01-09,Czech Republic
cde5ee81-9beb-4c4c-a113-b35bee6ce230,73662,USB Cable,Accessories,14,712,9968,2024-04-29,Ireland
d60595ab-8094-4822-bd04-a239b1a2781d,59984,Tablet,Electronics,6,454,2724,2024-06-27,Greece
a44ade61-f54e-4999-9fe3-109da3ececd9,99269,Power Bank,Accessories,10,786,7860,2024-04-05,Samoa
43f67583-918f-4ef0-ad16-865cbc3c7844,62146,Dining Table,Furniture,4,816,3264,2024-07-16,Timor-Leste
fdb976b2-91aa-4bce-8ee4-494be71d5964,13472,Desk Chair,Furniture,6,711,4266,2024-12-16,Philippines
fc342f49-6668-4dc8-a6ef-e995ec3ba555,22433,Headphones,Accessories,11,822,9042,2024-05-13,Somalia
c52c3904-d54e-4030-9f85-04f038fbda0f,54168,Bookshelf,Furniture,8,577,4616,2024-11-17,Romania
8d0b7d5f-fcb4-4514-a525-38eb3828da45,94871,Headphones,Accessories,20,548,10960,2024-04-30,Uruguay
7d30ee21-c202-4d10-bab5-e23a048b8d9d,13956,Power Bank,Accessories,4,958,3832,2024-07-25,Fiji
7818ced1-14e6-436d-bbea-d341429055e5,41180,Smartwatch,Electronics,16,385,6160,2024-04-26,Reunion
ec680e3d-81aa-458d-94e4-36225c10c3f4,55004,Charger,Accessories,20,835,16700,2024-07-03,Namibia
a4dbee9c-7a27-4ea5-a953-598d9f38b71e,86702,Toaster,Kitchen,17,212,3604,2024-10-30,Saint Martin
689c8ac4-f9da-444c-b6f2-9bd208dc7ce7,43221,Bookshelf,Furniture,18,302,5436,2024-06-16,Zambia
f876e7ac-e197-47f6-ab66-f687f1688f14,64774,Tablet,Electronics,6,88,528,2024-07-30,Venezuela
390b1e43-df5b-44fa-a06f-209dbf3db46d,40449,Toaster,Kitchen,9,831,7479,2024-11-13,Belarus
f3a92667-10e8-46ff-9173-8654759354ba,89706,Coffee Mug,Kitchen,13,421,5473,2024-04-13,Costa Rica
ab903707-0d50-443f-b3ea-8acf6808641a,93114,Smartphone,Electronics,18,736,13248,2024-08-18,Saudi Arabia
342b508b-8efe-4b05-82bd-30ae7e74386e,51606,Smartphone,Electronics,4,362,1448,2024-05-16,India
8a0acc19-eabb-473d-8d48-b9a5896d382e,78593,Smartwatch,Electronics,4,547,2188,2024-08-01,Antarctica (the territory South of 60 deg S)
0c5a0379-3fdb-466c-b528-b12f8b4a79b4,58746,Laptop,Electronics,20,416,8320,2024-03-14,Macedonia
13baa6fa-3aae-457e-8e7f-86e5be15d564,84895,Microwave,Kitchen,2,138,276,2025-01-06,Saint Helena
315c2d6b-37df-4819-b003-1e0422c902b6,34674,Headphones,Accessories,7,61,427,2024-05-30,Guadeloupe
46fafba2-a05a-40ae-9647-3ba0abb0f3a8,33122,Laptop,Electronics,12,101,1212,2024-03-07,Greenland
70dad090-8722-478f-9fdd-2c0e68d0832d,12213,Laptop,Electronics,10,464,4640,2024-09-21,Guernsey
c0d12ed6-9050-41b6-896d-b089712e43c0,64079,Blender,Kitchen,20,709,14180,2024-02-25,United States of America
4f665ff6-4a81-4522-bf98-8867bbffb79b,14453,Sofa,Furniture,5,864,4320,2024-06-05,Montenegro
f31bec55-4ac7-4e5e-9498-fab634a23c00,40780,Smartwatch,Electronics,9,569,5121,2024-06-20,Jersey
431f6946-3fc8-4440-8a60-06e9896417e4,94065,Charger,Accessories,17,87,1479,2024-03-29,Saint Martin
3c894c3a-c5bc-4922-8848-4a2eb416e554,41687,Power Bank,Accessories,9,483,4347,2024-01-18,Slovakia (Slovak Republic)
89b0059c-e454-4925-8929-3c935c5328e2,16026,Laptop,Electronics,5,797,3985,2024-12-22,Uzbekistan
f0e138fe-7dd0-4014-a391-706112757994,71544,Sofa,Furniture,16,274,4384,2024-02-28,Saint Barthelemy
635cac75-5c1e-4f7d-9eca-39ae4c824005,33301,USB Cable,Accessories,12,989,11868,2024-03-21,Israel
2c1e44d8-c29a-4c62-9aa4-ab9f95412c4f,99139,Dining Table,Furniture,2,811,1622,2024-11-14,Gambia
ad56ae75-445b-45d2-a28f-55087e9c0392,57126,Power Bank,Accessories,20,726,14520,2024-10-16,Luxembourg
53d483cd-e420-4532-92cc-5d33ca387462,98500,Bookshelf,Furniture,4,537,2148,2024-05-12,India
e9f34af4-e179-4242-96af-56904c3b0ed5,12278,Smartphone,Electronics,7,261,1827,2024-12-13,Nauru
85644ddc-336f-4804-ab23-3c37b47f3344,88536,Microwave,Kitchen,5,285,1425,2024-06-07,Honduras
962982c0-a5a4-4856-8c57-94d81412fc4a,68452,Desk Chair,Furniture,7,623,4361,2024-08-05,Malta
fbbdfac7-0eb2-4459-a057-9717a9de0c20,51871,Headphones,Accessories,5,724,3620,2024-02-15,Macao
bbe63b82-f243-449a-9e5a-7a8fe6c58be7,29926,Smartphone,Electronics,12,524,6288,2024-04-27,Mexico
e567036d-6971-4840-b4ef-c819ac9ae357,87136,Blender,Kitchen,12,606,7272,2024-04-08,Samoa
a5914f4d-4064-4683-abb6-d4909a3eed35,93354,Coffee Mug,Kitchen,1,619,619,2024-06-07,Fiji
a4b63805-fb9c-43a7-904e-4dc26175f31d,94942,Laptop,Electronics,10,210,2100,2024-07-19,Cuba
1ba75d10-9594-4cc1-9308-4beacbcabd99,57393,Sofa,Furniture,8,605,4840,2024-12-26,Hong Kong
78adf7bf-91ea-4e82-9b89-93447e95af52,39515,Charger,Accessories,15,717,10755,2024-12-07,Faroe Islands
da1e73f1-4d1b-4bcd-911e-b2d6397a4844,23774,Sofa,Furniture,17,974,16558,2024-11-24,Nepal
e4c34c62-d2cb-4721-8c9b-0401245a410d,95555,USB Cable,Accessories,5,215,1075,2024-02-05,Faroe Islands
39869bc9-2287-41ac-9bc0-29b9f5b83257,29785,Tablet,Electronics,18,513,9234,2024-08-31,Papua New Guinea
f3cb1d13-6697-40d9-80a2-4a7e4995c08f,19718,USB Cable,Accessories,18,391,7038,2025-01-08,Aruba
3512de7a-dfb8-47ae-9558-5919c4705eaa,81289,Headphones,Accessories,20,39,780,2024-07-13,Antigua and Barbuda
987f10ad-fe64-41e4-904f-49b198272c0d,75783,Microwave,Kitchen,2,91,182,2024-09-22,Bermuda
199e4345-970f-424e-b663-b351cc74c74b,55482,USB Cable,Accessories,18,606,10908,2024-01-26,Sri Lanka
aac16a0b-4264-4990-bd7e-69b1b44ee71d,88156,Laptop,Electronics,16,708,11328,2024-09-08,Barbados
57505a74-3d17-4807-a5a6-806c42a66e99,23272,Coffee Mug,Kitchen,13,387,5031,2024-09-18,Croatia
f9ced13e-dfc4-4d92-8053-75fd26d78b5c,10695,Bookshelf,Furniture,14,759,10626,2024-02-24,Panama
f26fd423-8924-4c78-9ae8-4f5210395866,32236,Bookshelf,Furniture,5,268,1340,2024-11-15,China
f9a844f2-b763-47fc-b83d-48925e3613eb,21297,Charger,Accessories,17,333,5661,2024-06-19,Benin
184e619a-f35b-481b-bf0e-983237533bc6,65231,USB Cable,Accessories,6,472,2832,2024-03-28,Libyan Arab Jamahiriya
f91a6e75-9b8e-4841-ad55-a955632d5c59,72260,Blender,Kitchen,13,704,9152,2024-04-22,Tuvalu
9a873210-0daa-4bb6-953b-2e6bdbfa48be,34852,Laptop,Electronics,7,256,1792,2024-12-20,American Samoa
d39ea9e9-1381-4a6b-8eeb-0a293f847b3e,24302,Blender,Kitchen,16,890,14240,2024-08-15,Namibia
b6a77108-a897-40b0-8696-800dc5c95d7e,98975,Coffee Mug,Kitchen,19,668,12692,2024-10-29,Iran
bafcf2f0-9f00-40ae-bd3b-b60f77c393ec,88534,Desk Chair,Furniture,11,644,7084,2024-06-15,Madagascar
cb945e36-9a73-4212-8553-7196f7dc0020,42323,Desk Chair,Furniture,10,147,1470,2024-02-17,Reunion
91f8ae33-c6ee-45a2-9507-9b96d5085063,45522,Smartphone,Electronics,11,488,5368,2024-04-01,Aruba
d91dea88-c9b6-4562-8132-ce4e74b4a8d4,40813,Power Bank,Accessories,16,978,15648,2024-06-22,Greece
9e404f67-c040-4d65-99a2-c3a985c1d7a9,19062,Smartphone,Electronics,9,540,4860,2024-09-05,Tuvalu
4f07bd94-3d2d-49eb-8d89-8fbbf4319c77,19294,Power Bank,Accessories,6,309,1854,2024-07-25,Turks and Caicos Islands
e8bb5547-59ec-46bf-9f41-1057015e2b0f,11708,Toaster,Kitchen,20,595,11900,2024-08-16,Denmark
2678ad51-0ffa-420f-9ae8-018ac17c5857,25778,Dining Table,Furniture,15,763,11445,2024-07-28,Saint Lucia
